LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
499,Paski do oznaczania glukozy we krwi,"Accu-Chek Instant, test paskowy",100 szt.,4015630067732,2021-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","58,97","61,92","72,53","72,53",Cukrzyca,,30%,"21,76"
500,Paski do oznaczania glukozy we krwi,"Accu-Chek Performa, test paskowy",50 szt.,4015630980987,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,04","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,58"
501,Paski do oznaczania glukozy we krwi,"Accu-Chek Performa, test paskowy",50 szt.,4015630980987,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,04","37,66",Cukrzyca,,30%,"11,68"
502,Paski do oznaczania glukozy we krwi,"Cera-Chek 1 Code, test paskowy",50 pasków,8809242521845,2022-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,12","37,12",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
503,Paski do oznaczania glukozy we krwi,"Cera-Chek 1 Code, test paskowy",50 pasków,8809242521845,2022-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,12","37,12",Cukrzyca,,30%,"11,14"
504,Paski do oznaczania glukozy we krwi,"Contour Plus, test paskowy",50 szt.,5016003763403,2021-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,32","30,79","37,88","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,42"
505,Paski do oznaczania glukozy we krwi,"Contour Plus, test paskowy",50 szt.,5016003763403,2021-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,32","30,79","37,88","37,66",Cukrzyca,,30%,"11,52"
506,Paski do oznaczania glukozy we krwi,"Contour TS paski testowe, test paskowy",50 szt.,5016003183904,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,32","30,79","37,88","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,42"
507,Paski do oznaczania glukozy we krwi,"Contour TS paski testowe, test paskowy",50 szt.,5016003183904,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,32","30,79","37,88","37,66",Cukrzyca,,30%,"11,52"
508,Paski do oznaczania glukozy we krwi,"Diagnostic Gold Strip, test paskowy",50 szt.,5906881862681,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,28","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,82"
509,Paski do oznaczania glukozy we krwi,"Diagnostic Gold Strip, test paskowy",50 szt.,5906881862681,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,28","37,66",Cukrzyca,,30%,"11,92"
510,Paski do oznaczania glukozy we krwi,"DIAVUE ToGo, test paskowy",50 szt.,4716022053035,2021-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,87","27,16","34,25","34,25",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
511,Paski do oznaczania glukozy we krwi,"DIAVUE ToGo, test paskowy",50 szt.,4716022053035,2021-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,87","27,16","34,25","34,25",Cukrzyca,,30%,"10,28"
512,Paski do oznaczania glukozy we krwi,"Evercare, test paskowy",50 pasków,5904378480035,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,05","30,50","37,59","37,59",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
513,Paski do oznaczania glukozy we krwi,"Evercare, test paskowy",50 pasków,5904378480035,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,05","30,50","37,59","37,59",Cukrzyca,,30%,"11,28"
514,Paski do oznaczania glukozy we krwi,"Everchek, test paskowy",50 szt.,5904378480356,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,57","36,57",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
515,Paski do oznaczania glukozy we krwi,"Everchek, test paskowy",50 szt.,5904378480356,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,57","36,57",Cukrzyca,,30%,"10,97"
516,Paski do oznaczania glukozy we krwi,"Examedin® Fast, test paskowy",50 szt.,5902802701848,2020-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,40","29,82","36,91","36,91",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
517,Paski do oznaczania glukozy we krwi,"Examedin® Fast, test paskowy",50 szt.,5902802701848,2020-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,40","29,82","36,91","36,91",Cukrzyca,,30%,"11,07"
518,Paski do oznaczania glukozy we krwi,"G-BIO, test paskowy",50 szt.,8800028000004,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,86","29,25","36,34","36,34",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
519,Paski do oznaczania glukozy we krwi,"G-BIO, test paskowy",50 szt.,8800028000004,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,86","29,25","36,34","36,34",Cukrzyca,,30%,"10,90"
520,Paski do oznaczania glukozy we krwi,"GensuCare, test paskowy",50 szt.,8809301161135,2021-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,44","35,44",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
521,Paski do oznaczania glukozy we krwi,"GensuCare, test paskowy",50 szt.,8809301161135,2021-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,44","35,44",Cukrzyca,,30%,"10,63"
522,Paski do oznaczania glukozy we krwi,"Glucocard 01 Sensor, test paskowy",50 szt.,4987486785590,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,91","30,36","37,45","37,45",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
523,Paski do oznaczania glukozy we krwi,"Glucocard 01 Sensor, test paskowy",50 szt.,4987486785590,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,91","30,36","37,45","37,45",Cukrzyca,,30%,"11,24"
524,Paski do oznaczania glukozy we krwi,"GLUCODR. AUTO A, test paskowy",50 szt.,8806128340125,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,51","29,94","37,03","37,03",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
525,Paski do oznaczania glukozy we krwi,"GLUCODR. AUTO A, test paskowy",50 szt.,8806128340125,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,51","29,94","37,03","37,03",Cukrzyca,,30%,"11,11"
526,Paski do oznaczania glukozy we krwi,"Glucomaxx, test paskowy",50 szt.,5903111882327,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,75","31,24","38,33","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,87"
527,Paski do oznaczania glukozy we krwi,"Glucomaxx, test paskowy",50 szt.,5903111882327,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,75","31,24","38,33","37,66",Cukrzyca,,30%,"11,97"
528,Paski do oznaczania glukozy we krwi,"Glucosense, test paskowy",50 szt.,5908222562274,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,02","30,47","37,56","37,56",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
529,Paski do oznaczania glukozy we krwi,"Glucosense, test paskowy",50 szt.,5908222562274,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,02","30,47","37,56","37,56",Cukrzyca,,30%,"11,27"
530,Paski do oznaczania glukozy we krwi,"Glucosure HT, test paskowy",50 szt.,4713648760811,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,57","36,57",Cukrzyca,,30%,"10,97"
531,Paski do oznaczania glukozy we krwi,"iXell, test paskowy",50 szt.,5908222562632,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,38","30,85","37,93","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,47"
532,Paski do oznaczania glukozy we krwi,"iXell, test paskowy",50 szt.,5908222562632,2022-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,38","30,85","37,93","37,66",Cukrzyca,,30%,"11,57"
533,Paski do oznaczania glukozy we krwi,"Multisure GK, test paskowy",50 szt.,4713648760507,2022-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,97","29,37","36,46","36,46",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
534,Paski do oznaczania glukozy we krwi,"Multisure GK, test paskowy",50 szt.,4713648760507,2022-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,97","29,37","36,46","36,46",Cukrzyca,,30%,"10,94"
535,Paski do oznaczania glukozy we krwi,"OKmeter Core, test paskowy",50 szt.,4712803561836,2021-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,87","27,16","34,25","34,25",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
536,Paski do oznaczania glukozy we krwi,"OKmeter Core, test paskowy",50 szt.,4712803561836,2021-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,87","27,16","34,25","34,25",Cukrzyca,,30%,"10,28"
537,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 szt.,7613427012759,2022-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,62","30,05","37,14","37,14",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
538,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 szt.,7613427012759,2022-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,62","30,05","37,14","37,14",Cukrzyca,,30%,"11,14"
539,Paski do oznaczania glukozy we krwi,"Optium Xido, test paskowy",50 szt.,5021791707249,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,12","30,58","37,66","37,66",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
540,Paski do oznaczania glukozy we krwi,"Optium Xido, test paskowy",50 szt.,5021791707249,2022-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,12","30,58","37,66","37,66",Cukrzyca,,30%,"11,30"
541,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",50 szt.,5907814464934,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,12","37,12",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
542,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",50 szt.,5907814464934,2022-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,12","37,12",Cukrzyca,,30%,"11,14"
543,Paski do oznaczania glukozy we krwi,"Wellion SymPhar, test paskowy",50 szt.,9120015788258,2021-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,44","35,44",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
544,Paski do oznaczania glukozy we krwi,"Wellion SymPhar, test paskowy",50 szt.,9120015788258,2021-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,44","35,44",Cukrzyca,,30%,"10,63"
