LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
507,Paski do oznaczania glukozy we krwi,"Eusure Test Paskowy, test paskowy",50 szt.,5907814464033,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,97","29,37","36,51","36,51",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
508,Paski do oznaczania glukozy we krwi,"Eusure Test Paskowy, test paskowy",50 szt.,5907814464033,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,97","29,37","36,51","36,51",Cukrzyca,,30%,"10,95"
509,Paski do oznaczania glukozy we krwi,"Evercare, test paskowy",50 pasków,5904378480035,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,16","30,62","37,76","37,76",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
510,Paski do oznaczania glukozy we krwi,"Evercare, test paskowy",50 pasków,5904378480035,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,16","30,62","37,76","37,76",Cukrzyca,,30%,"11,33"
511,Paski do oznaczania glukozy we krwi,"Everchek, test paskowy",50 szt.,5904378480356,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
512,Paski do oznaczania glukozy we krwi,"Everchek, test paskowy",50 szt.,5904378480356,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca,,30%,"10,99"
513,Paski do oznaczania glukozy we krwi,"Examedin® Fast, test paskowy",50 szt.,5902802701848,2020-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,40","29,82","36,96","36,96",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
514,Paski do oznaczania glukozy we krwi,"Examedin® Fast, test paskowy",50 szt.,5902802701848,2020-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,40","29,82","36,96","36,96",Cukrzyca,,30%,"11,09"
515,Paski do oznaczania glukozy we krwi,"G-BIO, test paskowy",50 szt.,8800028000004,2017-09-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
516,Paski do oznaczania glukozy we krwi,"G-BIO, test paskowy",50 szt.,8800028000004,2017-09-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca,,30%,"10,99"
517,Paski do oznaczania glukozy we krwi,"GensuCare, test paskowy",50 szt.,8809301161135,2021-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,49","35,49",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
518,Paski do oznaczania glukozy we krwi,"GensuCare, test paskowy",50 szt.,8809301161135,2021-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,00","28,35","35,49","35,49",Cukrzyca,,30%,"10,65"
519,Paski do oznaczania glukozy we krwi,"Glucocard 01 Sensor, test paskowy",50 szt.,4987486785590,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,21","30,67","37,81","37,81",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
520,Paski do oznaczania glukozy we krwi,"Glucocard 01 Sensor, test paskowy",50 szt.,4987486785590,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,21","30,67","37,81","37,81",Cukrzyca,,30%,"11,34"
521,Paski do oznaczania glukozy we krwi,"Glucocard Vital Test Strip, test paskowy",50 pasków,5028939000101,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,17","37,17",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
522,Paski do oznaczania glukozy we krwi,"Glucocard Vital Test Strip, test paskowy",50 pasków,5028939000101,2019-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,60","30,03","37,17","37,17",Cukrzyca,,30%,"11,15"
523,Paski do oznaczania glukozy we krwi,"GlucoDr. auto/GlucoDr. auto A, test paskowy",50 szt.,8806128340125,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,57","30,00","37,14","37,14",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
524,Paski do oznaczania glukozy we krwi,"GlucoDr. auto/GlucoDr. auto A, test paskowy",50 szt.,8806128340125,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,57","30,00","37,14","37,14",Cukrzyca,,30%,"11,14"
525,Paski do oznaczania glukozy we krwi,"Glucomaxx, test paskowy",50 szt.,5903111882327,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,97","31,47","38,61","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,72"
526,Paski do oznaczania glukozy we krwi,"Glucomaxx, test paskowy",50 szt.,5903111882327,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,97","31,47","38,61","38,09",Cukrzyca,,30%,"11,95"
527,Paski do oznaczania glukozy we krwi,"Glucosense, test paskowy",50 szt.,5908222562274,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,27","30,73","37,87","37,87",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
528,Paski do oznaczania glukozy we krwi,"Glucosense, test paskowy",50 szt.,5908222562274,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,27","30,73","37,87","37,87",Cukrzyca,,30%,"11,36"
529,Paski do oznaczania glukozy we krwi,"Glucosure HT, test paskowy",50 szt.,4713648760811,2017-03-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
530,Paski do oznaczania glukozy we krwi,"Glucosure HT, test paskowy",50 szt.,4713648760811,2017-03-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca,,30%,"10,99"
531,Paski do oznaczania glukozy we krwi,"iXell, test paskowy, test paskowy",50 szt.,5908222562632,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,44"
532,Paski do oznaczania glukozy we krwi,"iXell, test paskowy, test paskowy",50 szt.,5908222562632,2019-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,70","31,19","38,33","38,09",Cukrzyca,,30%,"11,67"
533,Paski do oznaczania glukozy we krwi,"Microdot, test paskowy",50 szt.,5060141250035,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
534,Paski do oznaczania glukozy we krwi,"Microdot, test paskowy",50 szt.,5060141250035,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca,,30%,"10,82"
535,Paski do oznaczania glukozy we krwi,"Multisure GK paski testowe do pomiaru stężenia glukozy we krwi, test paskowy",50 szt.,4713648760507,2017-05-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
536,Paski do oznaczania glukozy we krwi,"Multisure GK paski testowe do pomiaru stężenia glukozy we krwi, test paskowy",50 szt.,4713648760507,2017-05-01,5 lat,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","28,08","29,48","36,62","36,62",Cukrzyca,,30%,"10,99"
537,Paski do oznaczania glukozy we krwi,"OKmeter Core, test paskowy",50 szt.,4712803561836,2018-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,92","27,22","34,36","34,36",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
538,Paski do oznaczania glukozy we krwi,"OKmeter Core, test paskowy",50 szt.,4712803561836,2018-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","25,92","27,22","34,36","34,36",Cukrzyca,,30%,"10,31"
539,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 pasków,4030841005427,2018-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,86","31,35","38,49","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,60"
540,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 pasków,4030841005427,2018-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,86","31,35","38,49","38,09",Cukrzyca,,30%,"11,83"
541,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 szt.,7613427012759,2019-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,09","38,09",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
542,Paski do oznaczania glukozy we krwi,"One Touch Select Plus, test paskowy",50 szt.,7613427012759,2019-11-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,48","30,95","38,09","38,09",Cukrzyca,,30%,"11,43"
543,Paski do oznaczania glukozy we krwi,"Optium Xido, test paskowy",50 szt.,5021791707249,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,16","30,62","37,76","37,76",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
544,Paski do oznaczania glukozy we krwi,"Optium Xido, test paskowy",50 szt.,5021791707249,2019-03-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,16","30,62","37,76","37,76",Cukrzyca,,30%,"11,33"
545,Paski do oznaczania glukozy we krwi,"Rightest GS100, test paskowy",50 szt. (2 opak.po 25 szt.),4710627333462,2019-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","24,84","26,08","33,22","33,22",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
546,Paski do oznaczania glukozy we krwi,"Rightest GS100, test paskowy",50 szt. (2 opak.po 25 szt.),4710627333462,2019-05-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","24,84","26,08","33,22","33,22",Cukrzyca,,30%,"9,97"
547,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",100 szt.,5907814464705,2020-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","55,08","57,83","68,52","68,52",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"6,40"
548,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",100 szt.,5907814464705,2020-01-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","55,08","57,83","68,52","68,52",Cukrzyca,,30%,"20,56"
549,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",50 szt.,5907814464934,2019-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
550,Paski do oznaczania glukozy we krwi,"VivaChek Ino, test paskowy",50 szt.,5907814464934,2019-09-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","27,54","28,92","36,06","36,06",Cukrzyca,,30%,"10,82"
551,Paski do oznaczania glukozy we krwi,"Wellion SymPhar, test paskowy",50 pasków,9120015788258,2018-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,11","30,57","37,71","37,71",Cukrzyca typu I; Pozostałe typy cukrzycy wymagające co najmniej 3 wstrzyknięć insuliny na dobę oraz terapia cukrzycy za pomocą pompy insulinowej,,ryczałt,"3,20"
552,Paski do oznaczania glukozy we krwi,"Wellion SymPhar, test paskowy",50 pasków,9120015788258,2018-07-01,3 lata,"219.2, Paski diagnostyczne do oznaczania glukozy we krwi","29,11","30,57","37,71","37,71",Cukrzyca,,30%,"11,31"
