LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
2492,Nadroparinum calcicum,"Fraxodi, roztwór do wstrzykiwań, 15200 j.m. AXa/0,8 ml","10 amp.-strz.po 0,8 ml",05909990837038,"2022-01-01  - dla kolumny M, 2022-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","22.0, Heparyny drobnocząsteczkowe i leki o działaniu heparyn drobnocząsteczkowych","265,25","278,51","295,61","224,75",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,"zespół antyfosfolipidowy lub jego powikłania - profilaktyka i leczenie przeciwzakrzepowe; zespół antyfosfolipidowy - diagnostyka; niedobór białka C lub niedobór białka S - diagnostyka; zmiany zakrzepowo-zatorowe inne niż określone w ChPL  u dzieci do 18 roku życia - profilaktyka i leczenie; choroby nowotworowe w przypadkach innych niż określone w ChPL -  profilaktyka i leczenie przeciwzakrzepowe; terapia pomostowa zamiast antagonisty witaminy K (VKA) lub innych leków przeciwkrzepliwych u kobiet ciężarnych po wszczepieniu zastawki i z wadą zastawkową; ostre zespoły wieńcowe w przypadkach innych niż wymienione w ChPL; schorzenia wymagające przewlekłego stosowania antagonistów witaminy K (VKA) (z okresową oceną możliwości powrotu do stosowania VKA) u osób, u których leczenie VKA nie jest zadowalające z uwagi na: a) powikłania (lub przewidywane wysokie  ryzyko powikłań, w tym krwotocznych) podczas stosowania VKA, b) częste nieterapeutyczne lub nadmiernie podwyższone wartości INR, c) obiektywne trudności z odpowiednio częstą kontrolą INR, d) nawroty żylnej choroby zakrzepowo-zatorowej podczas stosowania VKA; terapia pomostowa u pacjentów wymagających czasowego zaprzestania przewlekłego leczenia doustnymi antykoagulantami ze względu na planowane procedury terapeutyczne i diagnostyczne - w przypadkach innych niż określone w ChPL; unieruchomienie kończyny dolnej w opatrunku gipsowym lub ortezie z powodu izolowanych obrażeń kończyny dolnej (przez cały okres unieruchomienia, o ile związane jest to ze wzrostem ryzyka wystąpienia żylnej choroby zakrzepowo zatorowej) - w przypadkach innych niż określone w ChPL; profilaktyka i leczenie żylnej choroby zakrzepowo - zatorowej u kobiet w ciąży - w przypadkach innych niż określone w ChPL; krytyczne niedokrwienie kończyn dolnych - w okresie poprzedzającym hospitalizację, nie dłużej niż 14 dni (dawki lecznicze) - w przypadkach innych niż określone w ChPL",ryczałt,"76,55"
2493,Nadroparinum calcicum,"Fraxodi, roztwór do wstrzykiwań, 19000 j.m. Axa/ml",10 amp.-strz.po 1 ml,05909990837137,"2022-01-01  - dla kolumny M, 2022-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","22.0, Heparyny drobnocząsteczkowe i leki o działaniu heparyn drobnocząsteczkowych","322,49","338,61","356,86","280,93",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,"zespół antyfosfolipidowy lub jego powikłania - profilaktyka i leczenie przeciwzakrzepowe; zespół antyfosfolipidowy - diagnostyka; niedobór białka C lub niedobór białka S - diagnostyka; zmiany zakrzepowo-zatorowe inne niż określone w ChPL  u dzieci do 18 roku życia - profilaktyka i leczenie; choroby nowotworowe w przypadkach innych niż określone w ChPL -  profilaktyka i leczenie przeciwzakrzepowe; terapia pomostowa zamiast antagonisty witaminy K (VKA) lub innych leków przeciwkrzepliwych u kobiet ciężarnych po wszczepieniu zastawki i z wadą zastawkową; ostre zespoły wieńcowe w przypadkach innych niż wymienione w ChPL; schorzenia wymagające przewlekłego stosowania antagonistów witaminy K (VKA) (z okresową oceną możliwości powrotu do stosowania VKA) u osób, u których leczenie VKA nie jest zadowalające z uwagi na: a) powikłania (lub przewidywane wysokie  ryzyko powikłań, w tym krwotocznych) podczas stosowania VKA, b) częste nieterapeutyczne lub nadmiernie podwyższone wartości INR, c) obiektywne trudności z odpowiednio częstą kontrolą INR, d) nawroty żylnej choroby zakrzepowo-zatorowej podczas stosowania VKA; terapia pomostowa u pacjentów wymagających czasowego zaprzestania przewlekłego leczenia doustnymi antykoagulantami ze względu na planowane procedury terapeutyczne i diagnostyczne - w przypadkach innych niż określone w ChPL; unieruchomienie kończyny dolnej w opatrunku gipsowym lub ortezie z powodu izolowanych obrażeń kończyny dolnej (przez cały okres unieruchomienia, o ile związane jest to ze wzrostem ryzyka wystąpienia żylnej choroby zakrzepowo zatorowej) - w przypadkach innych niż określone w ChPL; profilaktyka i leczenie żylnej choroby zakrzepowo - zatorowej u kobiet w ciąży - w przypadkach innych niż określone w ChPL; krytyczne niedokrwienie kończyn dolnych - w okresie poprzedzającym hospitalizację, nie dłużej niż 14 dni (dawki lecznicze) - w przypadkach innych niż określone w ChPL",ryczałt,"83,04"
2494,Naldemedinum,"Rizmoic, tabl. powl., 200 µg",28 szt.,05060431940073,2023-01-01,2 lata,"253.0, Leki stosowane w zaparciach - antagoniści receptorów opioidowych","212,76","223,40","241,48","241,48","Leczenie zaparć indukowanych opioidami u dorosłych pacjentów z chorobą nowotworową i uprzednio leczonych bezskutecznie środkami przeczyszczającymi, u których nie jest stosowany inny antagonista opioidowy zarówno osobno jak i w połączeniu",,bezpłatny do limitu,"0,00"
2495,Naproxenum,"Anapran EC, tabl. dojel., 250 mg",60 szt.,05909991054991,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","14,57","15,30","18,93","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"11,63"
2496,Naproxenum,"Anapran EC, tabl. dojel., 500 mg",60 szt.,05909991055066,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","29,42","30,89","36,59","29,22",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"21,98"
2497,Naproxenum,"Apo-Napro, tabl., 250 mg",30 szt.,05909990661404,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","7,83","8,22","10,32","7,31",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"6,67"
2498,Naproxenum,"Apo-Napro, tabl., 250 mg",90 szt.,05909990661435,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","22,41","23,53","28,23","21,92",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"17,27"
2499,Naproxenum,"Apo-Napro, tabl., 500 mg",30 szt.,05909990661442,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","15,69","16,47","20,10","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"12,80"
2500,Naproxenum,"Napritum, tabl., 250 mg",30 szt.,05909991292492,2020-09-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","5,62","5,90","8,00","7,31",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"4,35"
2501,Naproxenum,"Napritum, tabl., 500 mg",30 szt.,05909991292720,2020-09-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","10,85","11,39","15,02","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"7,72"
2502,Naproxenum,"Naproxen 250 Hasco, tabl., 250 mg",30 szt.,05909991040529,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","7,78","8,17","10,26","7,31",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"6,61"
2503,Naproxenum,"Naproxen 250 Hasco, tabl., 250 mg",50 szt.,05909991040536,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","12,96","13,61","16,77","12,18",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"10,68"
2504,Naproxenum,"Naproxen 500 Hasco, tabl., 500 mg",15 szt.,05909990644179,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","7,78","8,17","10,26","7,31",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"6,61"
2505,Naproxenum,"Naproxen 500 Hasco, tabl., 500 mg",30 szt.,05909990644186,2023-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","14,58","15,31","18,94","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"11,64"
2506,Naproxenum,"Naproxen Genoptim, tabl., 250 mg",30 szt.,05909991390099,2020-09-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","5,78","6,07","8,17","7,31",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"4,52"
2507,Naproxenum,"Naproxen Genoptim, tabl., 500 mg",30 szt.,05909991390143,2020-09-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","11,56","12,14","15,77","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"8,47"
2508,Naproxenum,"Naproxen Hasco, czopki, 250 mg",10 szt.,05909990914319,2022-01-01,3 lata,"141.2, Niesteroidowe leki przeciwzapalne do stosowania doodbytniczego","8,64","9,07","11,45","8,50",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"7,20"
2509,Naproxenum,"Naproxen Hasco, czopki, 500 mg",10 szt.,05909990914418,2022-01-01,3 lata,"141.2, Niesteroidowe leki przeciwzapalne do stosowania doodbytniczego","12,96","13,61","17,61","17,01",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"9,11"
2510,Naproxenum,"Naproxen Polfarmex, tabl., 500 mg",20 szt.,05909990466818,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","11,45","12,02","14,65","9,74",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"9,78"
2511,Naproxenum,"Naproxen Polfarmex, tabl., 500 mg",30 szt. (3 blist.po 10 szt.),05909990860685,2022-09-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","15,01","15,76","19,39","14,61",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"12,09"
2512,Naproxenum natricum,"Anapran, tabl. powl., 275 mg",20 szt.,05909990615438,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","7,54","7,92","9,48","5,36",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"6,80"
2513,Naproxenum natricum,"Anapran, tabl. powl., 275 mg",60 szt.,05909990948536,2022-11-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","16,74","17,58","21,43","16,07",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"13,40"
2514,Naproxenum natricum,"Anapran, tabl. powl., 550 mg",20 szt.,05909990624515,2022-01-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","15,01","15,76","18,61","10,71",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"13,26"
2515,Naproxenum natricum,"Anapran, tabl. powl., 550 mg",60 szt.,05909990948543,2022-11-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","33,48","35,15","41,17","32,14",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"25,10"
2516,Naproxenum natricum,"Nalgesin Forte, tabl. powl., 550 mg",10 szt.,05909991023782,2022-07-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","5,39","5,66","7,22","5,36",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"4,54"
2517,Naproxenum natricum,"Nalgesin Forte, tabl. powl., 550 mg",20 szt.,05909991023799,2022-07-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","10,78","11,32","14,17","10,71",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"8,82"
2518,Naproxenum natricum,"Nalgesin Forte, tabl. powl., 550 mg",30 szt.,05909991023805,2022-07-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","16,17","16,98","20,83","16,07",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"12,80"
2519,Naproxenum natricum,"Nalgesin Forte, tabl. powl., 550 mg",60 szt.,05909991023836,2022-07-01,3 lata,"141.1, Niesteroidowe leki przeciwzapalne do stosowania doustnego - produkty jednoskładnikowe i skojarzone z inhibitorami pompy protonowej - stałe postacie farmaceutyczne","32,34","33,96","39,98","32,14",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,,50%,"23,91"
2520,Natrii risedronas,"Risendros 35, tabl. powl., 35 mg",4 szt.,05909990082599,"2022-01-01  - dla kolumny M, 2022-05-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","147.0, Leki stosowane w chorobach kości - bisfosfoniany doustne - kwas alendronowy i ryzendronowy","10,72","11,26","14,39","11,90",Osteoporoza,osteoporoza posterydowa - profilaktyka,30%,"6,06"
2521,Natrii valproas,"Absenor, tabl. o przedłużonym uwalnianiu, 300 mg",100 szt.,05909990042371,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","32,40","34,02","41,81","41,81",Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"3,20"
2522,Natrii valproas,"Absenor, tabl. o przedłużonym uwalnianiu, 300 mg",100 szt.,05909990042371,2022-01-01,3 lata,"161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","32,40","34,02","41,81","41,81",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"0,00"
2523,Natrii valproas,"Absenor, tabl. o przedłużonym uwalnianiu, 500 mg",100 szt.,05909990042364,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","56,16","58,97","69,35","69,35",Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"3,56"
2524,Natrii valproas,"Absenor, tabl. o przedłużonym uwalnianiu, 500 mg",100 szt.,05909990042364,2022-01-01,3 lata,"161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","56,16","58,97","69,35","69,35",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"0,00"
2525,Natrii valproas,"Convival Chrono, tabl. o przedł. uwalnianiu, 500 mg",50 szt.,05909990930166,"2021-07-01  - dla kolumny M, 2021-07-01  - dla kolumny N","3 lata - dla kolumny M, 2 lata - dla kolumny N","161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","25,49","26,76","33,67","33,67",Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"3,20"
2526,Natrii valproas,"Convival Chrono, tabl. o przedł. uwalnianiu, 500 mg",50 szt.,05909990930166,2021-07-01,3 lata,"161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","25,49","26,76","33,67","33,67",Choroby psychiczne lub upośledzenia umysłowe,,bezpłatny do limitu,"0,00"
2527,Natrii valproas,"Convulex, syrop, 50 mg/ml",1 but.po 100 ml,05909990023912,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","161.1, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o normalnym uwalnianiu","8,38","8,80","10,26","4,45",Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"9,01"
2528,Natrii valproas,"Depakine, syrop, 288.2 mg/5 ml",150 ml,05909990307418,"2022-01-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","161.1, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o normalnym uwalnianiu","12,84","13,48","15,87","7,69",Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"11,38"
2529,Natrii valproas,"ValproLEK 300, tabl. o przedłużonym uwalnianiu, 300 mg",30 szt.,05909990619658,"<1>2022-01-01/<2>2022-03-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","161.2, Leki przeciwpadaczkowe do stosowania doustnego - kwas walproinowy i jego sole - postacie farmaceutyczne o przedłużonym uwalnianiu","9,40","9,87","13,49","13,49",<1>Padaczka,neuralgia lub neuropatia w obrębie twarzy,ryczałt,"3,20"
